DB,DB ID,Disease,MIM Number,Gene Symbol,Gene ID,GO-BP ID Count,GO-BP ID
OMIM,613254,"Tuberous sclerosis-2 | {TSC2 angiomyolipomas, renal, modifier of}",147570 | 191092,IFNG | TSC2,7249 | 3458,84,GO:0006897 | GO:0035722 | GO:2000778 | GO:0045672 | GO:0050918 | GO:0010634 | GO:0048143 | GO:0045892 | GO:0014067 | GO:0007507 | GO:0002281 | GO:0045589 | GO:0000122 | GO:0033141 | GO:0048662 | GO:0030857 | GO:0051056 | GO:0016032 | GO:0032834 | GO:0060550 | GO:0016239 | GO:0010870 | GO:0007050 | GO:0032735 | GO:0060334 | GO:0043547 | GO:0002250 | GO:1900222 | GO:0060559 | GO:0040008 | GO:0042307 | GO:0031334 | GO:0010835 | GO:0048009 | GO:1904798 | GO:1901857 | GO:0050729 | GO:0006606 | GO:0001843 | GO:0050725 | GO:0050796 | GO:1902948 | GO:0045821 | GO:0043276 | GO:0051607 | GO:0060333 | GO:0090312 | GO:1904783 | GO:0042531 | GO:0001774 | GO:0043491 | GO:0030225 | GO:0006959 | GO:0007259 | GO:1902004 | GO:1903078 | GO:0034393 | GO:0032700 | GO:0050769 | GO:1903543 | GO:0051712 | GO:0045348 | GO:0051044 | GO:0050766 | GO:0045080 | GO:0097191 | GO:0030100 | GO:0051898 | GO:0032747 | GO:0030178 | GO:0008284 | GO:1904440 | GO:1904469 | GO:0042535 | GO:0051770 | GO:0045429 | GO:0150076 | GO:0060552 | GO:1901525 | GO:1901216 | GO:0071902 | GO:0046627 | GO:0032007 | GO:2000309
OMIM,614327,Tumor predisposition syndrome,603089,BAP1,8314,11,GO:0006511 | GO:0051726 | GO:0008285 | GO:0045892 | GO:0010035 | GO:1900015 | GO:1903955 | GO:0001558 | GO:0061519 | GO:0035522 | GO:0071108
OMIM,211900,"Tumoral calcinosis, hyperphosphatemic, familial, 1",601756,GALNT3,2591,5,GO:0018242 | GO:0005975 | GO:0018243 | GO:0016266 | GO:0008543
OMIM,617993,"Tumoral calcinosis, hyperphosphatemic, familial, 2",605380,FGF23,8074,20,GO:0010980 | GO:0043687 | GO:0051897 | GO:0042369 | GO:0070374 | GO:0045893 | GO:0071374 | GO:0030502 | GO:1904383 | GO:0071305 | GO:0044320 | GO:0030154 | GO:0010966 | GO:0045668 | GO:0030643 | GO:0032026 | GO:0090080 | GO:0071354 | GO:0000165 | GO:0046888
OMIM,618371,Turnpenny-Fry syndrome,600346,PCGF2,7703,10,GO:0009952 | GO:0016573 | GO:0001701 | GO:0006342 | GO:0070301 | GO:0000122 | GO:0048704 | GO:0070317 | GO:0036353 | GO:2001234
OMIM,148500,Tylosis with esophageal cancer,614404,RHBDF2,79651,4,GO:0042058 | GO:0015031 | GO:0050709 | GO:0006508
OMIM,276700,"Tyrosinemia, type I",613871,FAH,2184,4,GO:0006527 | GO:0006559 | GO:0006572 | GO:1902000
OMIM,276600,"Tyrosinemia, type II",613018,TAT,6898,8,GO:0006103 | GO:0006536 | GO:0006572 | GO:0051384 | GO:0046689 | GO:0006559 | GO:0009058 | GO:0006979
OMIM,276710,"Tyrosinemia, type III",609695,HPD,3242,3,GO:0006559 | GO:0006572 | GO:0055114
OMIM,600630,UV-sensitive syndrome 1,609413,ERCC6,2074,30,GO:0006366 | GO:2001033 | GO:0000077 | GO:0010224 | GO:0009636 | GO:0000012 | GO:0061098 | GO:0032784 | GO:0008630 | GO:0010165 | GO:0060261 | GO:0006290 | GO:0030182 | GO:0006283 | GO:0010332 | GO:0032508 | GO:0007257 | GO:0043044 | GO:1905168 | GO:0000303 | GO:0097680 | GO:0007256 | GO:0045815 | GO:0022008 | GO:0006362 | GO:0032786 | GO:0045494 | GO:0031175 | GO:0035264 | GO:0006284
OMIM,614621,UV-sensitive syndrome 2,609412,ERCC8,1161,14,GO:0043687 | GO:0045739 | GO:0010165 | GO:0051865 | GO:0000012 | GO:0006283 | GO:0014070 | GO:0000209 | GO:0010996 | GO:0097680 | GO:0009411 | GO:0032508 | GO:0043161 | GO:0006979
OMIM,614640,UV-sensitive syndrome 3,614632,UVSSA,57654,3,GO:0016567 | GO:0009411 | GO:0006283
OMIM,254090,Ullrich congenital muscular dystrophy 1,120240 | 120250 | 120220,COL6A3 | COL6A1 | COL6A2,1292 | 1291 | 1293,8,GO:0030198 | GO:0007517 | GO:0035987 | GO:0007155 | GO:0001649 | GO:0009749 | GO:0071230 | GO:0010951
OMIM,276820,"Ulna and fibula, absence of, with severe limb deficiency",601570,WNT7A,7476,51,GO:0043066 | GO:0007409 | GO:1905386 | GO:0021846 | GO:0099175 | GO:0071560 | GO:0045167 | GO:0002062 | GO:0007269 | GO:0050768 | GO:0046330 | GO:0042733 | GO:0036465 | GO:0031133 | GO:0070307 | GO:0045944 | GO:2000463 | GO:0060066 | GO:0007548 | GO:1904861 | GO:0021707 | GO:0048864 | GO:0001502 | GO:0032355 | GO:0048103 | GO:0030010 | GO:0099068 | GO:0060071 | GO:0035116 | GO:0099054 | GO:0061038 | GO:0000578 | GO:0001525 | GO:2000300 | GO:0060997 | GO:1904891 | GO:0045165 | GO:0035019 | GO:0014719 | GO:0009953 | GO:0035313 | GO:0045893 | GO:0022009 | GO:0062009 | GO:0060070 | GO:1905606 | GO:0010595 | GO:0035115 | GO:0043627 | GO:0014834 | GO:0060054
OMIM,181450,Ulnar-mammary syndrome,601621,TBX3,6926,38,GO:0043066 | GO:0001501 | GO:0030540 | GO:0045892 | GO:0060412 | GO:0032275 | GO:0000122 | GO:0030857 | GO:0019827 | GO:2000648 | GO:0042733 | GO:0021761 | GO:0060444 | GO:0046884 | GO:0045944 | GO:0001947 | GO:0090398 | GO:0003151 | GO:0045787 | GO:0060596 | GO:0045662 | GO:0060923 | GO:0001568 | GO:0035116 | GO:0003167 | GO:0060931 | GO:0048332 | GO:0003205 | GO:0030539 | GO:0010159 | GO:0001701 | GO:0001708 | GO:0060021 | GO:0007417 | GO:0008595 | GO:0035115 | GO:0030879 | GO:0009887
OMIM,191480,Uncombable hair syndrome,606755,PADI3,51702,1,GO:0036414
OMIM,247100,Urbach-Wiethe disease,602201,ECM1,1893,17,GO:0002828 | GO:2000404 | GO:0006357 | GO:0002576 | GO:0001525 | GO:0007165 | GO:0006954 | GO:0030502 | GO:0001503 | GO:0043123 | GO:0001938 | GO:0002063 | GO:0031214 | GO:0003416 | GO:0045766 | GO:0010466 | GO:0001960
OMIM,236730,Urofacial syndrome 1,613469,HPSE2,60495,3,GO:0006027 | GO:0030198 | GO:0008284
OMIM,615112,Urofacial syndrome 2,608869,LRIG2,9860,7,GO:0048681 | GO:0060384 | GO:0007605 | GO:0051045 | GO:2000010 | GO:0010640 | GO:2001222
OMIM,614504,Usher syndrome type 3B,142810,HARS1,3035,2,GO:0006427 | GO:0032543
OMIM,276900,"Usher syndrome, type 1B",276903,MYO7A,4647,14,GO:0006886 | GO:0001845 | GO:0048563 | GO:0042490 | GO:0007605 | GO:0060088 | GO:0007423 | GO:0042462 | GO:0030050 | GO:0051904 | GO:0050957 | GO:0007015 | GO:0034613 | GO:0007601
OMIM,276904,"Usher syndrome, type 1C",605242,USH1C,10083,14,GO:0000086 | GO:1904970 | GO:0032532 | GO:0042472 | GO:0007605 | GO:0046549 | GO:0045494 | GO:0050953 | GO:0060122 | GO:0050957 | GO:0034622 | GO:0030046 | GO:1904106 | GO:0042491
OMIM,601067,"Usher syndrome, type 1D | Usher syndrome, type 1D/F digenic",605514 | 605516,CDH23 | PCDH15,64072 | 65217,12,GO:0007605 | GO:0007601 | GO:0045494 | GO:0007156 | GO:0048839 | GO:0051480 | GO:0007626 | GO:0016339 | GO:0060122 | GO:0050957 | GO:0050896 | GO:0006816
OMIM,602083,"Usher syndrome, type 1F",605514,PCDH15,65217,6,GO:0007605 | GO:0045494 | GO:0007156 | GO:0050953 | GO:0048839 | GO:0050957
OMIM,606943,"Usher syndrome, type 1G",607696,USH1G,124590,6,GO:0007605 | GO:0042472 | GO:0045494 | GO:0050953 | GO:0060122 | GO:0050957
OMIM,276901,"Usher syndrome, type 2A | {Retinal disease in Usher syndrome type IIA, modifier of}",612971 | 608400,USH2A | PDZD7,79955 | 7399,14,GO:0050910 | GO:0048496 | GO:0060117 | GO:0007605 | GO:0060088 | GO:0007601 | GO:0045494 | GO:0060113 | GO:0016477 | GO:0035315 | GO:0045184 | GO:0009888 | GO:0034446 | GO:0009887
OMIM,605472,"Usher syndrome, type 2C | Usher syndrome, type 2C, GPR98/PDZD7 digenic | Usher syndrome, type IIC, GPR98/PDZD7 digenic",612971 | 602851,PDZD7 | ADGRV1,79955 | 84059,20,GO:0030501 | GO:0050910 | GO:0007399 | GO:0060117 | GO:0007166 | GO:0007605 | GO:0031647 | GO:0097264 | GO:0060088 | GO:0048496 | GO:0010739 | GO:0045494 | GO:0098609 | GO:0048839 | GO:0090037 | GO:0007186 | GO:0045184 | GO:0007194 | GO:0007601 | GO:0071277
OMIM,611383,"Usher syndrome, type 2D",607928,WHRN,25861,9,GO:0050910 | GO:0021694 | GO:0007605 | GO:0060088 | GO:0050953 | GO:0001895 | GO:0010628 | GO:0045184 | GO:1990227
OMIM,276902,"Usher syndrome, type 3A",606397,CLRN1,7401,9,GO:0048870 | GO:0007605 | GO:0060088 | GO:0045494 | GO:0010592 | GO:0050957 | GO:0007015 | GO:0050896 | GO:0007601
OMIM,614869,"Usher syndrome, type IJ",605564,CIB2,10518,3,GO:0007204 | GO:0071318 | GO:0045494
OMIM,314390,"VACTERL association, X-linked",300265,ZIC3,7547,12,GO:0009952 | GO:0030324 | GO:0045893 | GO:0045944 | GO:0001947 | GO:0035469 | GO:0071907 | GO:0030154 | GO:0007417 | GO:0035545 | GO:0035019 | GO:0071910
OMIM,201475,VLCAD deficiency,609575,ACADVL,37,9,GO:0033539 | GO:0090181 | GO:0015980 | GO:0046322 | GO:0030855 | GO:0045717 | GO:0001659 | GO:0036498 | GO:0009409
OMIM,239100,Van Buchem disease,605740,SOST,50964,9,GO:0090090 | GO:0031333 | GO:0030514 | GO:0045893 | GO:0071374 | GO:0030279 | GO:0001503 | GO:0009612 | GO:0016055
OMIM,301030,Van Esch-O'Driscoll syndrome,312040,POLA1,5422,12,GO:1902975 | GO:0032479 | GO:0000083 | GO:0006281 | GO:0006269 | GO:0000082 | GO:0006260 | GO:0000731 | GO:0016032 | GO:0006272 | GO:0032201 | GO:0006273
OMIM,601390,Van Maldergem syndrome 1,603057,DCHS1,8642,19,GO:0000902 | GO:0072137 | GO:0007157 | GO:0022008 | GO:0072659 | GO:0007156 | GO:0035329 | GO:0036342 | GO:0034332 | GO:0007389 | GO:0043931 | GO:0090102 | GO:0016339 | GO:0048565 | GO:0021915 | GO:0003273 | GO:0007043 | GO:0003192 | GO:0001658
OMIM,615546,Van Maldergem syndrome 2,612411,FAT4,79633,15,GO:0003007 | GO:0072137 | GO:0021987 | GO:0007157 | GO:0022008 | GO:0072307 | GO:0007156 | GO:0035329 | GO:0043931 | GO:0007009 | GO:0060122 | GO:0048565 | GO:0008543 | GO:0007219 | GO:0001658
OMIM,600920,Van den Ende-Gupta syndrome,613619,SCARF2,91179,2,GO:0006897 | GO:0007157
OMIM,606713,Van der Woude syndrome 2,608317,GRHL3,57822,14,GO:0043547 | GO:0042060 | GO:0007398 | GO:0045944 | GO:0032956 | GO:0090103 | GO:0008544 | GO:0001843 | GO:0007389 | GO:0007417 | GO:0090179 | GO:0061029 | GO:0001736 | GO:0061436
OMIM,606893,"Vascular malformation, primary intraosseous",606421,ELMO2,63916,6,GO:0060326 | GO:0098609 | GO:0006915 | GO:0048010 | GO:0007015 | GO:0038096
OMIM,615688,"Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syndrome",607575,ADA2,51816,6,GO:0043312 | GO:0044267 | GO:0007165 | GO:0006154 | GO:0007275 | GO:0046103
OMIM,192315,"Vasculopathy, retinal, with cerebral leukodystrophy",606609,TREX1,11277,51,GO:0071480 | GO:0002637 | GO:0006308 | GO:1904161 | GO:0002281 | GO:1905671 | GO:0032197 | GO:0002457 | GO:0006310 | GO:0061635 | GO:0002379 | GO:0090305 | GO:0050863 | GO:0032680 | GO:0006298 | GO:0034614 | GO:0046890 | GO:0045184 | GO:0006091 | GO:0043277 | GO:0032508 | GO:0043457 | GO:0051607 | GO:0072394 | GO:0001568 | GO:0003007 | GO:0002383 | GO:0050821 | GO:0019217 | GO:0001822 | GO:0006304 | GO:0072422 | GO:0035458 | GO:0002437 | GO:0008340 | GO:0060337 | GO:0003015 | GO:0002253 | GO:0002320 | GO:0032479 | GO:0072421 | GO:0035781 | GO:0003228 | GO:0032607 | GO:0060339 | GO:0072711 | GO:0050727 | GO:0006260 | GO:0006110 | GO:0050790 | GO:0097281
OMIM,192430,Velocardiofacial syndrome,602054,TBX1,6899,54,GO:0030878 | GO:0042472 | GO:0007507 | GO:0090103 | GO:0070166 | GO:0003148 | GO:0000122 | GO:0048703 | GO:0060325 | GO:0007498 | GO:0001945 | GO:2001054 | GO:0060982 | GO:0048538 | GO:0009952 | GO:0060017 | GO:0042475 | GO:0007605 | GO:0007368 | GO:0045944 | GO:0060023 | GO:0060037 | GO:0003151 | GO:0050679 | GO:0002053 | GO:0042693 | GO:0097152 | GO:0001755 | GO:0001568 | GO:0035176 | GO:0003007 | GO:0048701 | GO:0007517 | GO:0044344 | GO:0048644 | GO:0001525 | GO:0042474 | GO:0048384 | GO:2000027 | GO:2001037 | GO:0043587 | GO:0042473 | GO:0043410 | GO:0042471 | GO:0001708 | GO:0021644 | GO:0035909 | GO:0045893 | GO:0048752 | GO:0008283 | GO:0030855 | GO:0045596 | GO:0060415 | GO:0071300
OMIM,600195,"Venous malformations, multiple cutaneous and mucosal",600221,TEK,7010,33,GO:0043114 | GO:0051897 | GO:0007507 | GO:0001958 | GO:0051894 | GO:0000165 | GO:0002040 | GO:0007267 | GO:0001666 | GO:0060216 | GO:2000251 | GO:0014068 | GO:0043552 | GO:0018108 | GO:0001938 | GO:0045766 | GO:0046777 | GO:2000352 | GO:0050728 | GO:0051591 | GO:0070374 | GO:0050900 | GO:0032878 | GO:0072012 | GO:0001935 | GO:0016525 | GO:0048014 | GO:0007275 | GO:0010595 | GO:0060347 | GO:0043627 | GO:0034446 | GO:0043434
OMIM,603829,"Ventricular fibrillation, familial, 1",600163,SCN5A,6331,31,GO:0014894 | GO:0086014 | GO:0086047 | GO:0035725 | GO:0045760 | GO:0086045 | GO:0060372 | GO:0086005 | GO:0021537 | GO:0086015 | GO:0010765 | GO:0042475 | GO:0050679 | GO:0086091 | GO:0003360 | GO:0086067 | GO:0021549 | GO:0086043 | GO:0086048 | GO:0086046 | GO:1902305 | GO:0003231 | GO:0060307 | GO:0060048 | GO:0098912 | GO:0060373 | GO:0071277 | GO:0086004 | GO:0086016 | GO:0019228 | GO:0060371
OMIM,614429,Ventricular septal defect 1,600576,GATA4,2626,37,GO:0033189 | GO:0007492 | GO:0071333 | GO:0003289 | GO:0048617 | GO:0051896 | GO:0006355 | GO:0042493 | GO:0060290 | GO:0007267 | GO:0045944 | GO:0001947 | GO:0051891 | GO:0061026 | GO:0003197 | GO:0003180 | GO:0003290 | GO:0045766 | GO:0003190 | GO:0008584 | GO:0010667 | GO:0061049 | GO:0070374 | GO:0010507 | GO:0009612 | GO:0045165 | GO:0035054 | GO:0010575 | GO:2001234 | GO:0007596 | GO:0003281 | GO:0003215 | GO:0086004 | GO:0045893 | GO:1903202 | GO:0060575 | GO:0030513
OMIM,614431,Ventricular septal defect 2,602937,CITED2,10370,28,GO:0043066 | GO:0030336 | GO:0035802 | GO:0045892 | GO:1900164 | GO:0048536 | GO:0060412 | GO:0007507 | GO:0022409 | GO:0003156 | GO:0070986 | GO:0001666 | GO:0007368 | GO:0034405 | GO:0045944 | GO:0003151 | GO:0035360 | GO:0045787 | GO:0007530 | GO:2000020 | GO:0001889 | GO:0030511 | GO:0030154 | GO:0061428 | GO:0045893 | GO:0008283 | GO:0060971 | GO:0043627
OMIM,614432,Ventricular septal defect 3,600584,NKX2-5,1482,48,GO:0003166 | GO:0003211 | GO:0035050 | GO:0030878 | GO:0045892 | GO:0045823 | GO:0048536 | GO:0060412 | GO:0003161 | GO:0003148 | GO:0000122 | GO:0003350 | GO:0003285 | GO:0055117 | GO:0003221 | GO:0060038 | GO:0010765 | GO:0055014 | GO:0060413 | GO:0001947 | GO:0060261 | GO:0051891 | GO:0060037 | GO:0060928 | GO:0055015 | GO:0060929 | GO:0003342 | GO:0003222 | GO:0003168 | GO:0010832 | GO:0003007 | GO:0003278 | GO:0045214 | GO:0010667 | GO:0010735 | GO:0007512 | GO:0060048 | GO:0090090 | GO:0030097 | GO:1903779 | GO:0045893 | GO:0008284 | GO:0001570 | GO:0060043 | GO:0055005 | GO:0060347 | GO:0060971 | GO:0045666
OMIM,604772,"Ventricular tachycardia, catecholaminergic polymorphic, 1",180902,RYR2,6262,27,GO:0014850 | GO:0098904 | GO:0086005 | GO:1901896 | GO:0071872 | GO:0001666 | GO:0098735 | GO:0098910 | GO:0003300 | GO:0035994 | GO:0005513 | GO:0071313 | GO:0098911 | GO:0014808 | GO:0097050 | GO:0010881 | GO:0051284 | GO:0060048 | GO:0072599 | GO:0086029 | GO:0035584 | GO:0086064 | GO:0010460 | GO:0003220 | GO:0051775 | GO:0003143 | GO:0098907
OMIM,611938,"Ventricular tachycardia, catecholaminergic polymorphic, 2",114251,CASQ2,845,15,GO:0060315 | GO:0045214 | GO:0005513 | GO:0071313 | GO:1903779 | GO:1901017 | GO:0051208 | GO:0034220 | GO:0060306 | GO:0010881 | GO:0002027 | GO:0010649 | GO:0060048 | GO:0051258 | GO:0086029
OMIM,614021,"Ventricular tachycardia, catecholaminergic polymorphic, 3",617242,TECRL,253017,2,GO:0042761 | GO:0055114
OMIM,614916,"Ventricular tachycardia, catecholaminergic polymorphic, 4",114180,CALM1,801,26,GO:0060315 | GO:0043647 | GO:0006936 | GO:0016032 | GO:0007223 | GO:0000165 | GO:0038095 | GO:0021762 | GO:0002576 | GO:0002027 | GO:0032516 | GO:0031954 | GO:0050999 | GO:0005513 | GO:0051343 | GO:0010801 | GO:0010881 | GO:0007186 | GO:0032465 | GO:0060316 | GO:0022400 | GO:1901844 | GO:0005980 | GO:0071902 | GO:0010800 | GO:0000226
OMIM,615441,"Ventricular tachycardia, catecholaminergic polymorphic, 5, with or without muscle weakness",603283,TRDN,10345,11,GO:0060315 | GO:0090158 | GO:0010880 | GO:0009617 | GO:0014808 | GO:0006936 | GO:0060047 | GO:1901846 | GO:0031122 | GO:0086036 | GO:0060316
OMIM,192605,"Ventricular tachycardia, idiopathic",139360,GNAI2,2771,26,GO:0007189 | GO:1903614 | GO:0035810 | GO:0032930 | GO:0007194 | GO:0035815 | GO:0140199 | GO:0007193 | GO:0051301 | GO:0045955 | GO:0007213 | GO:2000179 | GO:0007049 | GO:0050805 | GO:0006457 | GO:0070374 | GO:0001973 | GO:0030335 | GO:0051924 | GO:2001234 | GO:0033864 | GO:0007214 | GO:0007584 | GO:0008283 | GO:1904707 | GO:0046628
OMIM,219730,Ventriculomegaly with cystic kidney disease,609720,CRB2,286204,11,GO:0072358 | GO:0010470 | GO:0007157 | GO:0055111 | GO:0001756 | GO:0045199 | GO:0010718 | GO:0001707 | GO:0010951 | GO:0014028 | GO:0030513
OMIM,615583,Verheij syndrome,604819,PUF60,22827,5,GO:0000398 | GO:0006376 | GO:0000380 | GO:0006915 | GO:0000381
OMIM,618223,Vertebral anomalies and variable endocrine and T-cell dysfunction,600747,TBX2,6909,26,GO:0035050 | GO:0045892 | GO:0003148 | GO:0000122 | GO:0003203 | GO:0042733 | GO:0003256 | GO:0045944 | GO:0001947 | GO:0090398 | GO:0003151 | GO:0060596 | GO:0008016 | GO:1901211 | GO:0048738 | GO:0007521 | GO:0048596 | GO:0060045 | GO:0007219 | GO:1901208 | GO:0036302 | GO:0001708 | GO:0035909 | GO:0060465 | GO:0060021 | GO:0060560
OMIM,617660,"Vertebral, cardiac, renal, and limb defects syndrome 1",604521,HAAO,23498,8,GO:0010043 | GO:0034354 | GO:0043420 | GO:0046686 | GO:0019805 | GO:0006569 | GO:0022900 | GO:0070050
OMIM,617661,"Vertebral, cardiac, renal, and limb defects syndrome 2",605197,KYNU,8942,9,GO:0019442 | GO:0019441 | GO:0034341 | GO:0097053 | GO:0034354 | GO:0043420 | GO:0019805 | GO:0007568 | GO:0034516
OMIM,618845,"Vertebral, cardiac, renal, and limb defects syndrome 3",608285,NADSYN1,55191,2,GO:0019674 | GO:0009435
OMIM,617982,Ververi-Brady syndrome,617387,QRICH1,54870,2,GO:0022604 | GO:0006357
OMIM,610878,Vesicoureteral reflux 2,602431,ROBO2,6092,21,GO:0060412 | GO:0003184 | GO:0050925 | GO:0003148 | GO:0007156 | GO:0050772 | GO:0001657 | GO:0016199 | GO:0051964 | GO:0035904 | GO:0032870 | GO:0003180 | GO:0061364 | GO:0035481 | GO:0021891 | GO:0003272 | GO:0031290 | GO:0021510 | GO:0007420 | GO:0007417 | GO:0001656
OMIM,613674,Vesicoureteral reflux 3,610928,SOX17,64321,42,GO:0035050 | GO:0031648 | GO:0007507 | GO:0001828 | GO:0048617 | GO:2000043 | GO:0006355 | GO:2000035 | GO:0061010 | GO:0007283 | GO:0023019 | GO:0045944 | GO:0001947 | GO:0072091 | GO:0045732 | GO:0003151 | GO:0030308 | GO:0048866 | GO:0045995 | GO:0050821 | GO:0060214 | GO:0001525 | GO:0001706 | GO:0007493 | GO:0045597 | GO:0060913 | GO:0060956 | GO:0042074 | GO:0090090 | GO:0072189 | GO:0061009 | GO:1990830 | GO:0060807 | GO:0045893 | GO:0021903 | GO:0060914 | GO:0001570 | GO:0061031 | GO:0001656 | GO:0003308 | GO:0016055 | GO:0003142
OMIM,615963,Vesicoureteral reflux 8,600985,TNXB,7148,5,GO:0048251 | GO:0007155 | GO:0030199 | GO:0030036 | GO:0032963
OMIM,125630,Vibratory urticaria,606100,ADGRE2,30817,7,GO:0007189 | GO:0007166 | GO:0006954 | GO:0007155 | GO:0007186 | GO:0043304 | GO:0071621
OMIM,242840,Vici syndrome,615068,EPG5,57724,7,GO:0097352 | GO:0006862 | GO:0006914 | GO:0008333 | GO:1990786 | GO:0034162 | GO:0032456
OMIM,155310,Visceral myopathy,102545,ACTG2,72,3,GO:0090131 | GO:0010628 | GO:0006936
OMIM,264700,"Vitamin D-dependent rickets, type I",609506,CYP27B1,1594,18,GO:0010980 | GO:0008285 | GO:0036378 | GO:0046697 | GO:0042369 | GO:0070314 | GO:0045618 | GO:0034341 | GO:0032496 | GO:0070564 | GO:0030282 | GO:0030500 | GO:0030308 | GO:0033280 | GO:0010956 | GO:0043627 | GO:0006816 | GO:0055074
OMIM,277450,"Vitamin K-dependent clotting factors, combined deficiency of, 1",137167,GGCX,2677,2,GO:0017187 | GO:0007596
OMIM,607473,"Vitamin K-dependent clotting factors, combined deficiency of, 2",608547,VKORC1,79001,10,GO:0042373 | GO:0010243 | GO:0017187 | GO:0046677 | GO:0017144 | GO:0060348 | GO:0014070 | GO:0055114 | GO:0030193 | GO:0007596
OMIM,193235,"Vitreoretinopathy, neovascular inflammatory",602537,CAPN5,726,2,GO:0007165 | GO:0006508
OMIM,604117,Vohwinkel syndrome with ichthyosis,152445,LORICRIN,4014,4,GO:0018149 | GO:0007010 | GO:0070268 | GO:0030216
OMIM,124500,Vohwinkel syndrome,121011,GJB2,2706,20,GO:0034599 | GO:0007267 | GO:0046697 | GO:0007605 | GO:0046677 | GO:1990349 | GO:0032570 | GO:1905867 | GO:0071377 | GO:0002931 | GO:0016264 | GO:0048839 | GO:0032496 | GO:0010644 | GO:0071549 | GO:0044752 | GO:0032526 | GO:0007568 | GO:0055085 | GO:0032355
OMIM,615828,Vulto-van Silfout-de Vries syndrome,602635,DEAF1,10522,11,GO:0045892 | GO:0006366 | GO:0045893 | GO:0008542 | GO:0000122 | GO:0001843 | GO:0009653 | GO:0001662 | GO:0033599 | GO:0048706 | GO:0007281
OMIM,193670,WHIM syndrome,162643,CXCR4,7852,41,GO:0014823 | GO:0019064 | GO:0006955 | GO:1903861 | GO:0008038 | GO:0050966 | GO:0045446 | GO:0009615 | GO:0002064 | GO:0071345 | GO:0001666 | GO:0050965 | GO:0002407 | GO:0043278 | GO:0035470 | GO:0050921 | GO:0035690 | GO:2000448 | GO:0000187 | GO:0043217 | GO:0050792 | GO:0048714 | GO:0030155 | GO:0006954 | GO:1990478 | GO:0061154 | GO:0007186 | GO:1905322 | GO:0001764 | GO:0051924 | GO:0060048 | GO:0022008 | GO:0007411 | GO:0007204 | GO:0019722 | GO:0007420 | GO:0006915 | GO:0043067 | GO:0022029 | GO:0120162 | GO:0038160
OMIM,193500,"Waardenburg syndrome, type 1",606597,PAX3,5077,8,GO:0007399 | GO:0007517 | GO:0045893 | GO:0007605 | GO:0006366 | GO:0045944 | GO:0006915 | GO:0009887
OMIM,193510,"Waardenburg syndrome, type 2A",156845,MITF,4286,16,GO:0030336 | GO:0042127 | GO:0046849 | GO:0043010 | GO:2000144 | GO:0045893 | GO:0045944 | GO:0000122 | GO:0045670 | GO:0044336 | GO:0030316 | GO:0006351 | GO:0045165 | GO:0006355 | GO:0030318 | GO:0065003
OMIM,608890,"Waardenburg syndrome, type 2D",602150,SNAI2,6591,36,GO:0003198 | GO:0010839 | GO:0060536 | GO:0006933 | GO:0000122 | GO:0001649 | GO:0006355 | GO:0014032 | GO:0007605 | GO:0010957 | GO:0032642 | GO:0003180 | GO:0035921 | GO:0070563 | GO:0032331 | GO:0003273 | GO:0060429 | GO:2000647 | GO:1902230 | GO:0030335 | GO:0045600 | GO:0033629 | GO:0090090 | GO:2001240 | GO:0071364 | GO:0045667 | GO:0071479 | GO:0043518 | GO:0060693 | GO:0061314 | GO:0050872 | GO:0043473 | GO:0060021 | GO:2000811 | GO:2000810 | GO:0035066
OMIM,611584,"Waardenburg syndrome, type 2E, with or without neurologic involvement",602229,SOX10,6663,24,GO:0043066 | GO:0014003 | GO:0048484 | GO:0000122 | GO:0010626 | GO:0048546 | GO:0002052 | GO:0048709 | GO:0048589 | GO:0045944 | GO:0006368 | GO:0030318 | GO:0014015 | GO:0001755 | GO:0022010 | GO:0071393 | GO:0032808 | GO:0007422 | GO:0061138 | GO:0090090 | GO:0001701 | GO:0045893 | GO:0048469 | GO:0031643
OMIM,148820,"Waardenburg syndrome, type 3",606597,PAX3,5077,8,GO:0007399 | GO:0007517 | GO:0045893 | GO:0007605 | GO:0006366 | GO:0045944 | GO:0006915 | GO:0009887
OMIM,277580,"Waardenburg syndrome, type 4A",131244,EDNRB,1910,38,GO:0043066 | GO:0019934 | GO:0014826 | GO:0051930 | GO:0032269 | GO:0048484 | GO:0000122 | GO:0035645 | GO:0001934 | GO:0035810 | GO:0007194 | GO:0048246 | GO:0042311 | GO:0035815 | GO:0030318 | GO:0031620 | GO:0007568 | GO:0001755 | GO:0048265 | GO:0007166 | GO:0019233 | GO:0071222 | GO:0008217 | GO:0086100 | GO:0007422 | GO:0014070 | GO:0050678 | GO:0007200 | GO:0007399 | GO:0042045 | GO:1990839 | GO:0006885 | GO:0007204 | GO:0008284 | GO:0007497 | GO:0019722 | GO:0014043 | GO:0060406
